1620118800000,0.77369000,0.78380000,0.77368000,0.78270000,1424340.70000000,1620119699999,1110464.69040500,3028,762408.20000000,594305.19477000,0
1620119700000,0.78271000,0.78574000,0.77826000,0.78333000,1508891.70000000,1620120599999,1180851.16350000,3147,599034.90000000,468964.12952600,0
1620120600000,0.78369000,0.78450000,0.77891000,0.78132000,1640448.90000000,1620121499999,1283175.60108400,2583,664379.70000000,519894.08553600,0
1620121500000,0.78132000,0.78328000,0.77408000,0.77651000,1226389.50000000,1620122399999,955366.18326400,2359,591997.80000000,461378.62840000,0
1620122400000,0.77697000,0.78700000,0.77634000,0.78456000,1668598.00000000,1620123299999,1308160.15806800,2766,1021341.90000000,800725.11530500,0
1620123300000,0.78449000,0.79380000,0.78250000,0.79127000,1827540.90000000,1620124199999,1440525.97633700,3481,1043728.00000000,822924.55210400,0
1620124200000,0.79087000,0.79175000,0.78420000,0.78723000,1454743.40000000,1620125099999,1145838.05589900,2597,680551.20000000,536087.84657300,0
1620125100000,0.78711000,0.79442000,0.78711000,0.78968000,1762543.80000000,1620125999999,1393355.33329900,2829,889937.70000000,703634.62836800,0
1620126000000,0.78920000,0.79027000,0.78202000,0.78420000,1750929.60000000,1620126899999,1376942.34073800,2822,746789.30000000,587389.48119800,0
1620126900000,0.78415000,0.78416000,0.77570000,0.77972000,1583369.80000000,1620127799999,1235072.19915300,3186,771650.00000000,601958.01395300,0
1620127800000,0.77974000,0.78435000,0.77648000,0.77899000,1610318.50000000,1620128699999,1256038.88523400,2708,830430.90000000,648031.72998900,0
1620128700000,0.77899000,0.78288000,0.76762000,0.77043000,5605638.60000000,1620129599999,4327548.12868700,5758,3161075.80000000,2440336.84352300,0
1620129600000,0.77029000,0.77251000,0.76377000,0.76450000,3197258.50000000,1620130499999,2453289.34343900,4440,1467595.20000000,1126127.74123200,0
1620130500000,0.76417000,0.77087000,0.76377000,0.76521000,3171657.90000000,1620131399999,2429551.08751500,4328,1532036.70000000,1174545.00125100,0
1620131400000,0.76506000,0.77181000,0.76377000,0.77010000,3620929.40000000,1620132299999,2774855.29667400,4715,1774750.10000000,1360890.52748300,0
1620132300000,0.77021000,0.77800000,0.76417000,0.76534000,2832506.80000000,1620133199999,2182584.06086700,4174,1554632.00000000,1198284.25536300,0
1620133200000,0.76532000,0.76727000,0.76143000,0.76406000,2324412.20000000,1620134099999,1776702.30846300,3298,1068140.80000000,816496.81836000,0
1620134100000,0.76367000,0.76895000,0.76073000,0.76648000,2219194.60000000,1620134999999,1695062.02832900,4085,1216634.50000000,929258.53071100,0
1620135000000,0.76648000,0.76815000,0.75638000,0.75780000,4170628.70000000,1620135899999,3172568.35238700,5787,1857393.80000000,1412989.52637800,0
1620135900000,0.75778000,0.76000000,0.75220000,0.75778000,3811766.20000000,1620136799999,2884647.11868100,4943,1608461.00000000,1217410.37951100,0
1620136800000,0.75775000,0.76100000,0.71100000,0.72755000,12468375.90000000,1620137699999,9199285.41541700,22866,4688845.20000000,3463713.53056800,0
1620137700000,0.72819000,0.74005000,0.72461000,0.73003000,6118780.90000000,1620138599999,4494271.00474800,9319,2919653.70000000,2144446.21224500,0
1620138600000,0.73075000,0.73227000,0.71501000,0.72615000,5691366.90000000,1620139499999,4125652.44725600,8002,3188666.70000000,2312100.06406700,0
1620139500000,0.72633000,0.74000000,0.72218000,0.73064000,4691276.30000000,1620140399999,3438983.22664100,7097,2655809.10000000,1946187.86282900,0
1620140400000,0.73031000,0.73444000,0.70908000,0.71457000,6283946.20000000,1620141299999,4524269.32658900,8877,2822688.80000000,2033454.50727100,0
1620141300000,0.71456000,0.71469000,0.68991000,0.70769000,15086894.00000000,1620142199999,10530332.41088200,18749,7185539.80000000,5014067.60058900,0
1620142200000,0.70803000,0.73000000,0.70556000,0.71988000,10609017.30000000,1620143099999,7617091.94127200,12628,5520096.60000000,3966373.68141700,0
1620143100000,0.72020000,0.72110000,0.70000000,0.70107000,4622046.90000000,1620143999999,3290169.79482400,7134,2082281.90000000,1483110.12368900,0
1620144000000,0.70314000,0.71854000,0.69080000,0.71457000,4989945.00000000,1620144899999,3521761.78874400,7076,2462126.20000000,1738855.31755700,0
1620144900000,0.71514000,0.71959000,0.70500000,0.71522000,3450343.60000000,1620145799999,2460571.75131100,5292,1739643.10000000,1241122.73453000,0
1620145800000,0.71515000,0.71515000,0.70111000,0.70146000,3340683.30000000,1620146699999,2365444.50451900,4845,1515986.90000000,1074120.14019200,0
1620146700000,0.70147000,0.71000000,0.68720000,0.70583000,7072133.50000000,1620147599999,4921887.02634300,7764,3855655.70000000,2682648.92088600,0
1620147600000,0.70600000,0.71575000,0.70464000,0.70998000,4346924.10000000,1620148499999,3091901.00618400,5503,2056719.60000000,1462781.65215600,0
1620148500000,0.70985000,0.71663000,0.70400000,0.71255000,2922141.60000000,1620149399999,2076445.24426700,4524,1493117.40000000,1061323.89910300,0
1620149400000,0.71265000,0.72065000,0.71000000,0.71939000,2525629.10000000,1620150299999,1809219.26091800,5111,1315197.10000000,942330.53264500,0
1620150300000,0.71966000,0.71999000,0.70714000,0.71968000,5825007.20000000,1620151199999,4157357.60999000,5819,3274558.70000000,2337519.03371200,0
1620151200000,0.71971000,0.72823000,0.71874000,0.72670000,3898705.50000000,1620152099999,2825011.78976400,6110,1931119.20000000,1398717.58647100,0
1620152100000,0.72654000,0.72688000,0.71983000,0.72171000,3016397.70000000,1620152999999,2180888.99383400,3954,1280355.20000000,925871.06251400,0
1620153000000,0.72207000,0.73997000,0.72151000,0.73796000,5085827.50000000,1620153899999,3722627.12959300,6494,2209657.00000000,1617995.00731100,0
1620153900000,0.73792000,0.74300000,0.73250000,0.74195000,4137894.90000000,1620154799999,3061092.20211200,5938,2323006.90000000,1719128.88611200,0
1620154800000,0.74197000,0.74456000,0.73392000,0.73672000,4247753.00000000,1620155699999,3144437.11503400,5245,1598515.30000000,1184133.32382200,0
1620155700000,0.73672000,0.73780000,0.72627000,0.72732000,2520478.30000000,1620156599999,1846247.31183500,4118,1247847.10000000,914423.86501200,0
1620156600000,0.72761000,0.73699000,0.72744000,0.73370000,1462764.90000000,1620157499999,1072064.67710200,2685,768379.30000000,563287.28780900,0
1620157500000,0.73439000,0.73660000,0.72973000,0.73560000,1262703.00000000,1620158399999,926122.57049600,2104,619151.60000000,454216.11260700,0
1620158400000,0.73563000,0.74558000,0.73425000,0.74558000,1783393.50000000,1620159299999,1320038.12471100,3291,960090.10000000,710897.69923200,0
1620159300000,0.74554000,0.74902000,0.73250000,0.73289000,2952182.00000000,1620160199999,2191804.60840800,4812,1118866.30000000,831162.07501400,0
1620160200000,0.73251000,0.73795000,0.72764000,0.73603000,2640074.50000000,1620161099999,1933241.33696000,3669,1552115.40000000,1136704.74494900,0
1620161100000,0.73646000,0.74105000,0.73569000,0.73678000,1685873.00000000,1620161999999,1244543.60748200,2789,673605.70000000,497448.39523100,0
1620162000000,0.73647000,0.73757000,0.72238000,0.72598000,3922504.80000000,1620162899999,2855310.37570000,4787,1347596.40000000,981367.84206700,0
1620162900000,0.72607000,0.72896000,0.71564000,0.71986000,2630052.00000000,1620163799999,1898724.85176800,3791,927146.80000000,669590.29427900,0
1620163800000,0.71985000,0.72131000,0.71293000,0.71408000,1646814.40000000,1620164699999,1180369.59881500,2939,881796.50000000,631999.45274100,0
1620164700000,0.71377000,0.71910000,0.71064000,0.71545000,1492484.00000000,1620165599999,1066866.96917100,2616,776531.30000000,555508.81712400,0
1620165600000,0.71591000,0.71857000,0.70579000,0.70769000,1877650.10000000,1620166499999,1337097.69774600,3144,803670.50000000,572314.47017200,0
1620166500000,0.70741000,0.71132000,0.70411000,0.70498000,1529709.40000000,1620167399999,1082894.67357700,2246,809481.10000000,573373.00362600,0
1620167400000,0.70534000,0.70666000,0.70108000,0.70108000,2250305.50000000,1620168299999,1584879.22871900,2808,846160.80000000,595901.52234500,0
1620168300000,0.70199000,0.72437000,0.70130000,0.72198000,2062458.80000000,1620169199999,1472993.62492900,3673,1173121.00000000,838574.01214200,0
1620169200000,0.72198000,0.72723000,0.71428000,0.72658000,1957876.30000000,1620170099999,1409878.08271100,2801,903131.10000000,651073.50127900,0
1620170100000,0.72700000,0.72721000,0.71751000,0.72592000,2438052.40000000,1620170999999,1762777.04914000,2435,879234.60000000,634908.79539700,0
1620171000000,0.72592000,0.73153000,0.71882000,0.72175000,1852269.20000000,1620171899999,1343991.41397100,2984,791787.60000000,575514.71194100,0
1620171900000,0.72095000,0.72341000,0.70130000,0.70375000,2788342.30000000,1620172799999,1975595.77144200,3401,1676807.60000000,1186649.68877300,0
1620172800000,0.70343000,0.72570000,0.70050000,0.72271000,4069659.10000000,1620173699999,2911978.44273200,5053,2155398.50000000,1540752.82025600,0
1620173700000,0.72251000,0.73459000,0.72000000,0.73101000,3157559.30000000,1620174599999,2301405.70277800,5170,1734037.60000000,1264499.47646900,0
1620174600000,0.73141000,0.74210000,0.73120000,0.73620000,3201815.60000000,1620175499999,2362177.28571800,5139,1598826.40000000,1179705.75349300,0
1620175500000,0.73655000,0.74450000,0.73604000,0.74124000,2522767.50000000,1620176399999,1865937.72543500,3521,1214949.60000000,898552.03384400,0
1620176400000,0.74144000,0.75981000,0.74062000,0.74963000,4618188.50000000,1620177299999,3466191.79584000,6803,2431135.20000000,1825513.03031300,0
1620177300000,0.75000000,0.75130000,0.73888000,0.74065000,2741370.70000000,1620178199999,2040908.78450100,4740,1510723.20000000,1125159.00263800,0
1620178200000,0.74034000,0.74108000,0.73152000,0.73400000,2256025.20000000,1620179099999,1660004.69892900,3384,1080618.10000000,795561.99258200,0
1620179100000,0.73381000,0.73911000,0.73242000,0.73512000,1066211.50000000,1620179999999,784735.26135100,1978,518538.90000000,381641.81515900,0
1620180000000,0.73517000,0.73787000,0.73131000,0.73423000,2038019.00000000,1620180899999,1498222.64964600,2456,1003237.20000000,737442.70299200,0
1620180900000,0.73452000,0.74567000,0.73306000,0.74294000,2026458.90000000,1620181799999,1501680.14746300,2963,995983.80000000,738294.02020600,0
1620181800000,0.74291000,0.74871000,0.74206000,0.74333000,1107735.60000000,1620182699999,825974.27685300,2285,427309.60000000,318679.41995900,0
1620182700000,0.74304000,0.74498000,0.73709000,0.74210000,1427160.60000000,1620183599999,1058559.95693800,2141,766886.70000000,568997.16066900,0
1620183600000,0.74218000,0.74859000,0.73756000,0.73831000,2110564.40000000,1620184499999,1564930.28904300,2470,772469.00000000,573140.69364900,0
1620184500000,0.73892000,0.74200000,0.73182000,0.73298000,1512825.40000000,1620185399999,1112198.12849700,2423,600073.50000000,441225.07263900,0
1620185400000,0.73329000,0.73895000,0.72932000,0.73024000,1845722.30000000,1620186299999,1355103.89239300,2346,1050701.70000000,771360.28189700,0
1620186300000,0.73006000,0.73305000,0.72380000,0.72857000,2216463.10000000,1620187199999,1613548.10550600,3322,1154332.30000000,840272.05357500,0
1620187200000,0.72904000,0.72950000,0.72022000,0.72083000,3036670.50000000,1620188099999,2195296.89378800,3329,1454789.30000000,1051837.66139800,0
1620188100000,0.72089000,0.72121000,0.71496000,0.71721000,2753231.10000000,1620188999999,1976955.86025300,3545,1535254.30000000,1102402.20711200,0
1620189000000,0.71719000,0.72620000,0.71549000,0.71818000,2492733.70000000,1620189899999,1799019.76521900,3367,1267945.30000000,915014.63966700,0
1620189900000,0.71830000,0.71975000,0.71105000,0.71356000,2766098.30000000,1620190799999,1975451.08905400,3155,1051623.50000000,751363.93981700,0
1620190800000,0.71356000,0.71772000,0.71096000,0.71688000,1918012.00000000,1620191699999,1370629.06635400,2634,888638.10000000,635090.73720400,0
1620191700000,0.71650000,0.72592000,0.71412000,0.72484000,2061545.80000000,1620192599999,1481943.49733500,2934,942642.90000000,677858.46503300,0
1620192600000,0.72485000,0.73424000,0.72308000,0.73200000,1662607.60000000,1620193499999,1214714.58727800,2875,961478.20000000,702566.15441000,0
1620193500000,0.73213000,0.73400000,0.72273000,0.73372000,1614503.30000000,1620194399999,1174993.71040100,2445,736216.20000000,535988.07377000,0
1620194400000,0.73386000,0.73428000,0.72238000,0.72464000,1297660.90000000,1620195299999,945138.07840300,2232,468103.90000000,341063.46680500,0
1620195300000,0.72430000,0.72584000,0.71500000,0.72562000,1733584.70000000,1620196199999,1248672.59628900,3080,757221.40000000,545840.33272600,0
1620196200000,0.72562000,0.72999000,0.71623000,0.72714000,1369768.00000000,1620197099999,991041.47526100,2655,647427.40000000,468422.09046600,0
